src_id,dst_id,src_type,dst_type,distance,speed,density,queue,SNR_db,link_type,blockage_prob,label
104,63,2,1,59.5717612862763,8.43441853746911,0,3,31.3076673586309,2,0,1
102,52,2,1,70.7987486210871,4.94462148806354,0,9,31.8415311125032,2,0,1
102,52,2,1,70.7987486210871,4.72100926692928,0,0,33.8696295725373,2,0,1
74,103,1,2,155.885825395698,8.80816903547536,0.16,16,28.358178856218,2,0,1
75,101,1,2,395.431769195262,25.0900529603675,0.15,16,19.1016770893707,2,0,1
103,102,2,2,10.2959696629349,17.3583658904004,0,5,41.6001264896012,2,0,1
77,101,1,2,398.268577259417,26.869800926207,0.15,13,11.6798831689009,2,0,1
103,102,2,2,10.2959696629349,13.5302677155449,0,2,40.2245695146844,2,0,1
102,104,2,2,54.6214224630741,6.54066323126477,0,7,25.7475641539874,2,0,1
80,102,1,2,194.773433032098,5.34803671678863,0.18,5,18.034431635264,2,0,1
81,103,1,2,188.00854476058,13.2636914297323,0.18,14,13.0166368010835,2,0,1
82,65,1,1,100.024587254519,4.41285915935624,0.18,13,-9.63784449222363,1,0.999999550881143,0
83,81,1,1,7.89354449389762,35.9603073774997,0.18,20,52.0679175813238,1,0,1
84,103,1,2,208.697720839905,34.1187526314826,0.13,9,25.8100575936101,2,0,1
85,102,1,2,221.430884470086,10.0310633000338,0.13,7,20.3638753262683,2,0,1
86,59,1,1,160.092546409333,25.6660462346625,0.13,16,-12.3834423278253,1,0.999999999982401,0
87,102,1,2,228.281682055115,31.7808633411584,0.12,5,-3.06423566315803,2,0,0
103,90,2,1,227.566808722235,5.48321333119612,0,0,21.3711144256989,2,0,1
101,103,2,2,244.512702847627,10.8002382920902,0,9,19.6246445474628,2,0,1
90,54,1,1,207.000795176584,9.4053668683509,0.11,13,24.6661851283221,2,0,1
104,103,2,2,48.5516229909167,10.7991426056112,0,9,43.1251904567661,2,0,1
92,94,1,1,4.25484649392856,34.8917239204072,0.2,18,48.3314184383859,1,0.863588423306457,1
102,104,2,2,54.6214224630741,17.5594864089014,0,9,30.0552491665992,2,0,1
104,101,2,2,292.985050431332,9.74123837637872,0,6,15.4099534424471,2,0,1
95,103,1,2,269.23679443104,13.1844918741161,0.2,12,4.06964343686403,2,0,0
96,7,1,1,30.781925487881,13.5803723460479,0.2,18,8.47830568970835,1,0.98094131856304,0
97,70,1,1,363.401342110037,28.2316097338426,0.2,9,21.543782398687,2,0,1
102,83,2,1,202.883186293864,3.8924502364153,0,4,23.2703716068559,2,0,1
99,101,1,2,64.8562465723359,34.4978053880879,0.25,6,27.0951425602734,2,0,1
100,102,1,2,228.037296739296,30.3284934500187,0.27,0,10.4387102177238,2,0,1
1,103,1,2,393.554051512407,21.1954912904365,0.15,8,15.5061477727466,2,0,1
103,45,2,1,170.770181144729,5.20573715132006,0,9,26.3228472726777,2,0,1
104,92,2,1,352.119991747998,5.60074659100979,0,9,17.3002510660891,2,0,1
101,25,2,1,149.599842656493,14.0737195492159,0,5,30.8184492195242,2,0,1
104,101,2,2,129.32236395391,13.3560936645281,0,6,25.2607069618323,2,0,1
103,104,2,2,292.581599233952,2.29865994119134,0,1,16.5978289768305,2,0,1
7,101,1,2,203.597767635202,28.2325520549837,0.21,8,16.8849369436368,2,0,1
8,48,1,1,216.835703734988,31.8027628277701,0.23,20,23.2419983808441,2,0,0
9,1,1,1,34.9857683242341,8.30321980097057,0.24,17,5.82483699295586,1,0.997109615107745,0
10,35,1,1,127.313927465178,19.6720491703489,0.24,4,-13.2588241174938,1,0.999999999891325,0
103,104,2,2,292.581599233952,12.1581042818141,0,3,4.78665160153107,2,0,0
12,37,1,1,161.163787514762,28.4978378520209,0.25,8,-11.0419750803015,1,0.999999999874332,0
13,104,1,2,84.29672533719,21.0870024357941,0.25,16,29.3690108212627,2,0,1
14,30,1,1,73.2772667167761,22.9579657400634,0.25,13,2.12999675924032,1,0.999998953187518,0
102,104,2,2,75.6362028406637,15.967606810367,0,9,26.2962891246752,2,0,1
16,102,1,2,62.2067171044065,11.5713286623986,0.26,6,29.0615074957202,2,0,1
17,102,1,2,62.6760758595129,21.9730775000728,0.26,15,40.4950812565265,2,0,1
18,102,1,2,72.8761692655122,26.7899839686146,0.26,18,26.1620696003027,2,0,1
101,103,2,2,163.525430049376,19.1183765791064,0,3,19.5147483184064,2,0,1
20,104,1,2,67.5071888688083,24.7446637658596,0.25,17,23.578926975422,2,0,1
103,45,2,1,170.770181144729,6.94554078061015,0,6,20.1469334881346,2,0,1
22,101,1,2,154.514218418594,6.22500802601117,0.24,9,15.6672369809908,2,0,1
102,47,2,1,232.189354016052,17.5418116203638,0,10,3.42675562770537,2,0,0
24,104,1,2,65.7230459077182,0.362896326609184,0.23,7,35.8773382259922,2,0,1
102,101,2,2,203.650312043333,10.2086497800846,0,6,21.4329335732178,2,0,1
26,101,1,2,137.081109381489,28.2512889210613,0.19,13,4.00006003654306,2,0,0
104,103,2,2,292.581599233952,13.1708103134011,0,8,22.5074623251705,2,0,1
28,81,1,1,292.107585855238,3.8569260950584,0.18,16,6.60427184639177,2,0,0
29,30,1,1,3.34529099608432,15.6136678390501,0.18,6,59.9917432889454,1,0,1
30,103,1,2,277.35589395649,31.1138710049673,0.18,20,19.8801844860572,2,0,1
31,101,1,2,119.403287695708,7.93471912445718,0.18,9,18.1975322164178,2,0,1
102,28,2,1,104.803511273804,0.0026938600897064,0,5,17.2694161594726,2,0,1
33,28,1,1,35.0218116538258,28.5083281789318,0.11,13,7.26653439511819,1,0.85649215034527,1
34,101,1,2,93.7633655554633,23.9549897323403,0.13,18,35.3801927840118,2,0,1
35,103,1,2,233.497804307774,7.31207301282174,0.14,9,19.7794163459655,2,0,1
102,66,2,1,331.640951874485,16.4435977363285,0,9,22.0167167517609,2,0,1
102,101,2,2,203.650312043333,12.8966520804463,0,4,11.6958812999412,2,0,1
38,84,1,1,224.722478006697,21.5532533273562,0.13,6,24.9186284810954,2,0,1
39,41,1,1,11.2808166707211,0.203373860002162,0.13,20,45.8651784499699,1,0,1
40,104,1,2,125.763989386436,29.5940851122036,0.15,7,26.7745369288659,2,0,1
41,1,1,1,211.172786435629,1.37321935878707,0.16,2,24.4022851512147,2,0,1
42,23,1,1,134.398168436697,29.0007582173257,0.15,1,-11.9150321206002,1,0.999999599484415,0
43,20,1,1,140.564688472196,7.8742440064259,0.15,18,-13.7392331981662,1,0.999999998700306,0
44,103,1,2,178.768468391454,37.2584131157537,0.15,15,20.0101701314608,2,0,1
103,101,2,2,163.525430049376,4.83786588225778,0,5,30.0684086167284,2,0,1
46,85,1,1,194.260785361805,12.7140073020364,0.15,11,8.91232444625299,2,0,0
47,101,1,2,58.9839878423887,5.79009084626174,0.17,10,30.972474440998,2,0,1
48,101,1,2,59.8478125385883,11.884608380175,0.17,6,35.2574275240817,2,0,1
49,101,1,2,60.4093068325498,34.0919740710967,0.17,19,24.3003337639825,2,0,1
50,101,1,2,63.4691626767739,38.7463353521707,0.17,19,30.2528455923196,2,0,1
104,79,2,1,308.300468619862,19.018571890051,0,6,20.6638934617577,2,0,1
52,4,1,1,273.785921400243,17.4459689815655,0.17,20,22.3577218199249,2,0,1
53,104,1,2,203.949929241753,28.080536485662,0.17,10,11.2187749036088,2,0,1
54,101,1,2,89.2452471143992,34.4631692403085,0.17,20,29.3128299903585,2,0,1
103,13,2,1,351.279409704941,5.64944852740007,0,4,11.7718727275566,2,0,1
56,73,1,1,65.5650620788691,15.2259993735823,0.19,14,35.9422911236433,2,0,1
57,104,1,2,217.816773283502,16.0464049218909,0.17,5,7.45361359835017,2,0,0
103,61,2,1,83.7250844531633,19.0444357139519,0,0,32.0219742718945,2,0,1
102,104,2,2,75.6362028406637,18.4198904219315,0,7,33.2055900798768,2,0,1
60,79,1,1,72.543456850148,24.095140901216,0.23,0,-4.85510297714032,1,0.999999927341732,0
104,51,2,1,191.99228909279,10.9286063215569,0,10,20.0734219567992,2,0,1
101,103,2,2,163.525430049376,6.19575718418198,0,3,15.0455772736761,2,0,1
63,31,1,1,212.859891672333,3.61630265978847,0.25,14,24.4229532160021,2,0,1
64,6,1,1,323.305922832959,22.8745326035485,0.23,16,29.3846224230005,2,0,1
65,44,1,1,128.931828592857,18.7045012733493,0.24,20,30.7532444576964,2,0,0
66,21,1,1,270.434122004949,24.9793260074255,0.24,0,14.8714612373068,2,0,1
102,103,2,2,367.175732211565,1.84133972164951,0,6,10.6089542891245,2,0,1
68,95,1,1,99.3694376806628,22.5549250666495,0.25,5,-7.8071718268422,1,0.999999999982356,0
102,104,2,2,75.6362028406637,16.7960321332885,0,2,26.2634830671131,2,0,1
70,101,1,2,145.849531722031,21.8034481161844,0.25,15,23.6082385405797,2,0,1
71,22,1,1,281.286315009498,23.4689648120844,0.26,12,15.1723644563592,2,0,1
104,103,2,2,292.581599233952,16.1018063699133,0,9,22.3808047570873,2,0,1
73,90,1,1,76.1054492323736,31.3051277653633,0.25,6,-3.60030217612666,1,0.99999965985405,0
102,51,2,1,260.903459002523,8.87838909012756,0,0,24.4114556787939,2,0,1
75,19,1,1,308.330236727986,32.0852548403357,0.23,18,20.5139077692575,2,0,1
76,102,1,2,363.418579101503,19.376609865801,0.24,10,23.4382774837051,2,0,1
77,103,1,2,55.9793178971254,2.99671085522399,0.24,9,41.5299791181113,2,0,1
78,12,1,1,357.400399634178,2.2769805817103,0.29,15,23.6412506913358,2,0,1
79,101,1,2,180.951890456553,12.9981568381801,0.28,19,17.8622003603278,2,0,0
80,103,1,2,57.4734694305282,30.5237713321126,0.28,9,29.2969620345732,2,0,1
81,61,1,1,77.8257362239245,27.5209252399245,0.28,4,-4.60686580853274,1,0.999999985343301,0
101,103,2,2,163.525430049376,9.48510041953907,0,6,17.4912423038095,2,0,1
104,81,2,1,314.7266671535,9.3261951228034,0,0,5.95120650857978,2,0,0
84,38,1,1,224.722478006697,17.1188499204913,0.27,2,13.9749698764404,2,0,1
85,47,1,1,182.666982635119,5.7342649274666,0.26,7,19.6696078254247,2,0,1
86,104,1,2,340.860182259734,12.763051529251,0.25,1,9.48764083591209,2,0,0
87,103,1,2,71.4843491450536,16.8785309067618,0.24,10,24.5023239805047,2,0,1
88,25,1,1,353.524718157527,3.44557226531845,0.23,12,17.6514475706877,2,0,1
89,102,1,2,422.168420292315,8.5793537165471,0.23,14,4.80365745837822,2,0,0
90,104,1,2,350.897970848703,23.2643169913676,0.23,13,18.005093477829,2,0,1
91,4,1,1,426.213854427983,28.6091211093018,0.23,12,2.09947569042164,2,0,0
104,58,2,1,225.373076785796,16.508313282479,0,9,18.1934677966591,2,0,1
93,3,1,1,435.046859324484,36.2877406633606,0.21,20,18.6198567350764,2,0,1
103,104,2,2,292.581599233952,15.2460524900192,0,0,12.4468272046865,2,0,1
104,103,2,2,292.581599233952,12.9901785941489,0,8,22.7103280861863,2,0,1
96,103,1,2,87.0849032737087,24.7402308497646,0.18,13,32.6365209666368,2,0,1
103,104,2,2,292.581599233952,13.9927913924424,0,9,16.5451145214,2,0,1
98,4,1,1,442.514056432035,4.60196298035395,0.18,13,6.00094133483585,2,0,0
103,101,2,2,163.525430049376,19.4676523832964,0,5,19.3508212727827,2,0,1
100,47,1,1,221.362853102104,32.6589777747184,0.17,19,20.2735662892272,2,0,0
1,76,1,1,346.297821623135,10.2373968090338,0.12,9,1.40992344305703,2,0,0
2,101,1,2,62.9379686521127,0.0254096407172049,0.12,10,25.2648033723818,2,0,1
3,102,1,2,229.451390835994,33.8593513271035,0.12,6,28.3333145543831,2,0,1
4,98,1,1,452.644122996995,30.8231316247997,0.12,17,10.0262634211114,2,0,1
5,104,1,2,410.403406645057,24.3961252535264,0.13,3,19.3960065239907,2,0,1
6,34,1,1,168.607054126932,29.177001930955,0.14,19,-16.836188231079,1,0.999999999993578,0
7,101,1,2,57.1440576887777,5.91299984428579,0.14,15,37.2201364760558,2,0,1
8,68,1,1,291.786153330981,17.8236953450724,0.14,11,13.9338978599942,2,0,1
9,101,1,2,54.3418198292573,13.6585317302304,0.15,1,17.7177661363115,2,0,1
10,104,1,2,384.329830645173,3.64686490999509,0.17,12,23.4509385084717,2,0,1
104,102,2,2,187.317100698257,5.88134924353556,0,2,12.3180987896767,2,0,1
12,77,1,1,299.853209057815,35.8065419577691,0.2,3,24.6136550579124,2,0,1
13,104,1,2,362.477731981175,1.55785462974923,0.17,16,29.2382507104182,2,0,1
14,3,1,1,54.8806042754305,11.3345910803142,0.16,20,6.63557292664946,1,0.999857694892244,0
15,102,1,2,163.744781108823,8.07103640799958,0.15,9,12.5960498273663,2,0,1
102,67,2,1,101.597134560774,0.0222418839237482,0,2,25.7140876437894,2,0,1
17,10,1,1,46.8722870373484,35.3280103508646,0.16,0,10.0878132389665,1,0.980611713596898,1
102,104,2,2,187.317100698257,5.0896266323652,0,0,10.4164663177874,2,0,1
19,10,1,1,61.8168246953903,18.1338660587707,0.17,1,-10.5485291850648,1,0.996745348504048,0
20,102,1,2,141.035253430857,29.5779416510388,0.17,17,30.3669523157933,2,0,0
21,62,1,1,174.962649212604,6.00803015574711,0.17,20,12.8813873722255,2,0,0
22,59,1,1,148.486527738213,18.949208215002,0.18,15,-24.0990569565904,1,0.999999999999998,0
23,104,1,2,298.056615593697,16.721647215819,0.19,0,12.5040575280093,2,0,1
24,6,1,1,113.982076912213,23.2131935212588,0.18,8,-11.0712914956559,1,0.999999871958057,0
25,102,1,2,110.529365806518,38.8716884597393,0.17,16,30.8697326761797,2,0,1
102,65,2,1,94.2680871929232,7.74548822849683,0,7,36.6507446067654,2,0,1
27,17,1,1,60.9528830704602,15.4725551173444,0.17,18,-5.95433135292274,1,0.999541182058648,0
28,44,1,1,79.0360843364834,32.1826186995463,0.19,19,-12.4952526847874,1,0.999999094394444,0
101,73,2,1,301.577155357035,17.502672372423,0,10,22.5364958636685,2,0,1
102,60,2,1,73.056797842078,2.64359315507743,0,4,19.1238552994758,2,0,1
31,103,1,2,98.304075429612,7.95077004027728,0.17,3,22.4803231982806,2,0,1
32,104,1,2,254.824807002508,13.2382271822212,0.19,4,14.6339922352136,2,0,1
33,6,1,1,156.118450454788,19.8559183456495,0.19,8,-13.6072101134176,1,0.999999999983672,0
34,104,1,2,239.322772954188,23.9216887988244,0.2,11,21.2217163393047,2,0,1
35,55,1,1,70.008646648181,35.4124445583386,0.24,14,-11.2586209299556,1,0.999999969149587,0
36,101,1,2,166.741872464521,19.8276559269622,0.24,13,31.2762326425123,2,0,1
37,103,1,2,76.7040446967828,19.4940528465561,0.24,3,29.8639441143426,2,0,1
38,103,1,2,70.338647450531,1.95389482644931,0.25,8,25.0560701776172,2,0,1
39,93,1,1,217.072363149136,1.35767149218648,0.26,3,22.5306101056633,2,0,1
40,101,1,2,189.180541807192,21.43399851897,0.26,7,13.2482332532156,2,0,1
41,102,1,2,57.5510875309552,17.0402794041023,0.27,20,33.6528608196115,2,0,1
42,60,1,1,51.0177367712891,32.6347931381227,0.26,0,-2.87446518337174,1,0.999999816927743,0
43,104,1,2,201.391972694678,6.24865051657176,0.27,8,17.7293561154159,2,0,1
44,50,1,1,11.1440178990753,0.971120193440818,0.27,3,30.2288499519271,1,0.980534954682639,1
101,104,2,2,378.302073055378,0.451290234106945,0,9,19.1556482146039,2,0,1
46,56,1,1,29.9746009685326,9.23527720703223,0.28,14,18.0729144939625,1,0.999611102925549,1
47,82,1,1,149.52950853673,1.9294478520659,0.29,4,-17.0168338664998,1,0.999999999999988,0
48,103,1,2,65.538921012149,28.1788222662967,0.29,9,28.2909981592958,2,0,1
49,86,1,1,158.199851204408,4.33972777611518,0.29,16,-17.5898468641368,1,0.999999999999998,0
50,102,1,2,57.689620913795,23.6568694447467,0.29,18,40.1376689993441,2,0,1
51,20,1,1,143.130318830425,10.9297125064901,0.28,4,-15.7832546183087,1,0.999999999999568,0
52,25,1,1,117.044036749166,6.74706862491752,0.27,20,-7.79983467467948,1,0.99999999996356,0
53,32,1,1,84.9382719930173,14.7681147801957,0.29,20,-8.72920420536335,1,0.999999992784283,0
101,85,2,1,359.057385300913,1.07269583041662,0,7,10.9959266719979,2,0,1
103,41,2,1,67.4011189329972,13.940483320086,0,3,19.9800931103353,2,0,1
56,55,1,1,3.63716332175672,29.1965974693188,0.29,14,55.1363767396086,2,0,1
101,102,2,2,191.029110741844,1.46728134919205,0,7,26.9614611760381,2,0,1
103,102,2,2,11.5179755481672,6.41709085499687,0,6,34.4810754069991,2,0,1
59,104,1,2,159.985181021126,9.21407374636967,0.29,11,13.4355035274599,2,0,1
60,38,1,1,63.652572879996,26.343066162345,0.29,12,5.45025935040103,1,0.999999996340595,0
61,102,1,2,76.7214715007176,22.0026160215943,0.26,9,32.6682734274506,2,0,1
62,104,1,2,147.333360351275,36.1334056693434,0.26,13,13.034457374411,2,0,1
102,25,2,1,110.529365806518,16.5504738790763,0,0,25.5874836709563,2,0,1
64,11,1,1,248.330562829523,2.57309067689491,0.24,2,0.256078020506174,2,0,0
65,101,1,2,271.513580001426,0.744935549215391,0.24,18,30.4703687336434,2,0,0
101,104,2,2,378.302073055378,10.2356091313896,0,8,19.6267362375821,2,0,1
67,101,1,2,280.309417299479,20.4063859090557,0.23,17,19.9729057880008,2,0,1
68,4,1,1,309.014849694774,30.1483797935814,0.21,12,23.5813777375406,2,0,1
101,102,2,2,191.029110741844,15.2703168733642,0,1,14.0082391638222,2,0,1
70,64,1,1,26.2179116004369,13.4199234366258,0.2,16,6.08133711838949,1,0.981870301451404,1
71,103,1,2,109.45982403447,1.17070614155129,0.2,6,32.5030554721234,2,0,1
102,61,2,1,76.7214715007176,13.6774024981806,0,0,31.1105368330108,2,0,1
101,93,2,1,398.192606113138,9.67720437728623,0,1,25.0515035612225,2,0,1
74,102,1,2,124.493284695244,36.2913089684175,0.19,13,27.9014629545356,2,0,1
75,104,1,2,99.3078873549861,10.3248602889084,0.19,10,26.1594221953929,2,0,1
102,103,2,2,11.5179755481672,15.878702669037,0,10,45.8818684574537,2,0,1
102,103,2,2,11.5179755481672,12.6948828220806,0,2,46.445433138478,2,0,1
78,21,1,1,253.432247072175,12.3491550100173,0.23,2,26.9229193346009,2,0,1
79,90,1,1,47.4191798209965,32.9820258061634,0.21,4,4.94751486646127,1,0.999843830469544,0
104,71,2,1,112.861207508767,3.63635305674678,0,4,26.0248788358086,2,0,1
81,104,1,2,72.6557889036671,34.4110323548446,0.21,20,26.410550290897,2,0,1
82,103,1,2,163.214658443706,28.7414935087534,0.21,20,15.8317793403521,2,0,1
83,52,1,1,141.162939529415,10.7902931004149,0.2,11,-8.87969046120928,1,0.999999999999484,0
84,101,1,2,358.906472309275,10.9517349707746,0.2,14,12.7609916593136,2,0,1
103,43,2,1,66.4318939523734,12.2837248863802,0,2,31.2671279999165,2,0,1
86,4,1,1,388.890265070072,0.399952619721357,0.21,14,24.657729312406,2,0,1
87,45,1,1,177.741583562565,27.8463878483056,0.2,15,21.6155342145538,2,0,1
104,103,2,2,179.3885639339,19.4014891333341,0,9,26.0653462256401,2,0,1
89,103,1,2,186.711751888629,24.2157043702699,0.22,9,18.1200701833319,2,0,1
102,104,2,2,187.317100698257,12.0642612419901,0,0,18.5676018962449,2,0,1
104,76,2,1,92.2266979372289,13.5279673782001,0,3,23.4219747479069,2,0,1
101,102,2,2,191.029110741844,2.60706260086531,0,2,15.4268342485731,2,0,1
93,102,1,2,211.360347486239,3.06986567014383,0.2,0,5.1728014209961,2,0,0
103,31,2,1,98.304075429612,1.27589112507196,0,4,11.3546247007701,2,0,1
102,101,2,2,191.029110741844,12.1642275353289,0,4,25.2110618569649,2,0,1
96,101,1,2,409.928007889798,13.3539273069084,0.15,15,15.8695752689706,2,0,1
97,102,1,2,230.107704327228,32.4555696210522,0.14,4,24.186336787246,2,0,1
102,88,2,1,190.175009906016,1.37507812844975,0,6,26.9895689505061,2,0,1
102,79,2,1,151.268431938112,3.85352792973401,0,1,22.615720463366,2,0,1
102,10,2,1,199.839140902944,14.1934268700905,0,10,14.2125118855605,2,0,1
1,101,1,2,260.933680639465,22.1358068994777,0.11,15,21.7790236596429,2,0,1
2,15,1,1,92.2420607902324,33.7547632617573,0.14,8,-2.05219525040807,1,0.999874537713168,0
3,104,1,2,149.977821331875,22.6763350053294,0.16,8,26.4549698633734,2,0,1
4,103,1,2,445.732195160789,27.9227735938278,0.16,6,12.8173070869303,2,0,1
104,44,2,1,98.3871371822507,7.65666789536871,0,6,30.6007455550926,2,0,1
6,103,1,2,432.041118383928,3.59525899588592,0.11,5,8.25193188299983,2,0,0
101,91,2,1,210.773132374616,13.0456222563689,0,4,23.6135705022474,2,0,1
104,28,2,1,66.2055493513317,3.27457915758342,0,3,23.7598424104009,2,0,1
104,13,2,1,94.2534792464682,5.62954604901839,0,0,29.782354087642,2,0,1
10,104,1,2,113.905338409081,9.48870620259614,0.2,12,31.6876215416861,2,0,1
11,88,1,1,339.325347666902,37.5952199596986,0.22,12,16.2215820604116,2,0,1
12,59,1,1,240.955860597187,37.260926881286,0.22,0,19.6462880146808,2,0,1
101,24,2,1,137.634999717798,16.2628400896345,0,6,26.5217079234216,2,0,1
14,100,1,1,95.3795522865304,13.535353824118,0.22,20,-10.3869710392902,1,0.999799527519191,0
102,103,2,2,453.303709759052,19.0452802906674,0,5,17.2761046079835,2,0,1
16,103,1,2,371.096723827771,37.5908641459597,0.22,8,16.3730847556691,2,0,1
101,104,2,2,82.7114124410475,12.9606063611043,0,2,27.0730182008127,2,0,1
103,42,2,1,244.753128934721,4.24162474954755,0,2,17.0021866255677,2,0,1
19,103,1,2,365.308094854868,20.4592116264489,0.23,7,23.5982892283915,2,0,1
